m0,126.6648648,37.3753363,126.6647248,126.6650048,37.3751963,37.3754763
m1,126.66500779375001,37.37548683125,126.66486779375,126.66514779375001,37.37534683125,37.37562683125
m2,126.66515078750001,37.3756373625,126.66501078750001,126.66529078750001,37.3754973625,37.3757773625
m3,126.66529378125001,37.37578789375,126.66515378125001,126.66543378125002,37.37564789375,37.37592789375
m4,126.66543677500002,37.375938425,126.66529677500002,126.66557677500002,37.375798425,37.376078425
m5,126.66557976875002,37.37608895625,126.66543976875002,126.66571976875002,37.37594895625,37.37622895625
m6,126.66572276250002,37.3762394875,126.66558276250002,126.66586276250003,37.3760994875,37.3763794875
m7,126.66586575625003,37.37639001875,126.66572575625003,126.66600575625003,37.37625001875,37.37653001875
m8,126.66600875000003,37.37654055,126.66586875000003,126.66614875000003,37.37640055,37.37668055
m9,126.66615174375004,37.37669108125,126.66601174375003,126.66629174375004,37.37655108125,37.37683108125
m10,126.66629473750004,37.3768416125,126.66615473750004,126.66643473750004,37.3767016125,37.3769816125
m11,126.66643773125004,37.37699214375,126.66629773125004,126.66657773125004,37.37685214375,37.37713214375
m12,126.66658072500005,37.377142675,126.66644072500004,126.66672072500005,37.377002675,37.377282675000004
m13,126.66672371875005,37.37729320625,126.66658371875005,126.66686371875005,37.37715320625,37.377433206250004
m14,126.66686671250005,37.3774437375,126.66672671250005,126.66700671250005,37.3773037375,37.377583737500004
m15,126.66700970625006,37.37759426875,126.66686970625005,126.66714970625006,37.37745426875,37.377734268750004
m16,126.6671527,37.3777448,126.6670127,126.6672927,37.3776048,37.377884800000004
m17,126.66733258666667,37.37763154666667,126.66719258666667,126.66747258666668,37.37749154666667,37.37777154666667
m18,126.66751247333335,37.37751829333334,126.66737247333334,126.66765247333335,37.37737829333334,37.37765829333334
m19,126.66769236000002,37.377405040000006,126.66755236000002,126.66783236000002,37.377265040000005,37.37754504000001
m20,126.66787224666669,37.377291786666675,126.66773224666669,126.66801224666669,37.37715178666667,37.377431786666676
m21,126.66805213333336,37.37717853333334,126.66791213333336,126.66819213333336,37.37703853333334,37.377318533333344
m22,126.66823202000003,37.37706528000001,126.66809202000003,126.66837202000004,37.37692528000001,37.37720528000001
m23,126.6684119066667,37.37695202666668,126.6682719066667,126.6685519066667,37.37681202666668,37.37709202666668
m24,126.66859179333338,37.37683877333335,126.66845179333338,126.66873179333338,37.376698773333345,37.37697877333335
m25,126.66877168000005,37.376725520000015,126.66863168000005,126.66891168000005,37.37658552000001,37.37686552000002
m26,126.66895156666672,37.37661226666668,126.66881156666672,126.66909156666672,37.37647226666668,37.376752266666685
m27,126.66913145333339,37.37649901333335,126.66899145333339,126.6692714533334,37.37635901333335,37.37663901333335
m28,126.66931134000006,37.37638576000002,126.66917134000006,126.66945134000007,37.37624576000002,37.37652576000002
m29,126.66949122666674,37.37627250666669,126.66935122666673,126.66963122666674,37.376132506666686,37.37641250666669
m30,126.66967111333341,37.376159253333356,126.6695311133334,126.66981111333341,37.376019253333354,37.37629925333336
m31,126.669851,37.376046,126.66971099999999,126.669991,37.375906,37.376186000000004
m32,126.66999249166666,37.37618401666667,126.66985249166666,126.67013249166666,37.37604401666667,37.37632401666667
m33,126.67013398333333,37.37632203333334,126.66999398333333,126.67027398333333,37.376182033333336,37.37646203333334
m34,126.670275475,37.376460050000006,126.670135475,126.670415475,37.376320050000004,37.37660005000001
m35,126.67041696666666,37.37659806666667,126.67027696666666,126.67055696666667,37.37645806666667,37.376738066666675
m36,126.67055845833333,37.37673608333334,126.67041845833333,126.67069845833333,37.37659608333334,37.37687608333334
m37,126.67069995,37.37687410000001,126.67055995,126.67083995,37.37673410000001,37.37701410000001
m38,126.67084144166667,37.37701211666668,126.67070144166667,126.67098144166667,37.376872116666675,37.37715211666668
m39,126.67098293333333,37.377150133333345,126.67084293333333,126.67112293333334,37.37701013333334,37.37729013333335
m40,126.671124425,37.37728815000001,126.670984425,126.671264425,37.37714815000001,37.377428150000014
m41,126.67126591666667,37.37742616666668,126.67112591666667,126.67140591666667,37.37728616666668,37.37756616666668
m42,126.67140740833334,37.37756418333335,126.67126740833334,126.67154740833334,37.377424183333346,37.37770418333335
m43,126.6715489,37.3777022,126.6714089,126.6716889,37.3775622,37.3778422
m44,126.67171626666668,37.37759960666667,126.67157626666668,126.67185626666668,37.37745960666667,37.37773960666667
m45,126.67188363333335,37.37749701333334,126.67174363333335,126.67202363333335,37.37735701333334,37.37763701333334
m46,126.67205100000002,37.37739442000001,126.67191100000002,126.67219100000003,37.37725442000001,37.37753442000001
m47,126.6722183666667,37.37729182666668,126.6720783666667,126.6723583666667,37.377151826666676,37.37743182666668
m48,126.67238573333337,37.37718923333335,126.67224573333337,126.67252573333337,37.377049233333345,37.37732923333335
m49,126.67255310000004,37.377086640000016,126.67241310000004,126.67269310000005,37.376946640000014,37.37722664000002
m50,126.67272046666672,37.376984046666685,126.67258046666672,126.67286046666672,37.37684404666668,37.37712404666669
m51,126.67288783333339,37.376881453333354,126.67274783333339,126.67302783333339,37.37674145333335,37.377021453333356
m52,126.67305520000006,37.37677886000002,126.67291520000006,126.67319520000007,37.37663886000002,37.376918860000025
m53,126.67322256666674,37.37667626666669,126.67308256666674,126.67336256666674,37.37653626666669,37.376816266666694
m54,126.67338993333341,37.37657367333336,126.67324993333341,126.67352993333341,37.37643367333336,37.37671367333336
m55,126.67355730000008,37.37647108000003,126.67341730000008,126.67369730000009,37.37633108000003,37.37661108000003
m56,126.67372466666676,37.3763684866667,126.67358466666676,126.67386466666676,37.3762284866667,37.3765084866667
m57,126.67389203333343,37.37626589333337,126.67375203333343,126.67403203333343,37.376125893333366,37.37640589333337
m58,126.6740594,37.3761633,126.6739194,126.6741994,37.3760233,37.376303300000004
m59,126.67391605454546,37.37601817878788,126.67377605454546,126.67405605454546,37.37587817878788,37.37615817878788
m60,126.67377270909091,37.37587305757576,126.67363270909091,126.67391270909091,37.37573305757576,37.37601305757576
m61,126.67362936363637,37.37572793636364,126.67348936363636,126.67376936363637,37.37558793636364,37.37586793636364
m62,126.67348601818182,37.37558281515152,126.67334601818182,126.67362601818182,37.375442815151516,37.37572281515152
m63,126.67334267272727,37.375437693939396,126.67320267272727,126.67348267272727,37.375297693939395,37.3755776939394
m64,126.67319932727273,37.375292572727275,126.67305932727272,126.67333932727273,37.37515257272727,37.37543257272728
m65,126.67305598181818,37.375147451515154,126.67291598181818,126.67319598181818,37.37500745151515,37.375287451515156
m66,126.67291263636363,37.37500233030303,126.67277263636363,126.67305263636364,37.37486233030303,37.375142330303035
m67,126.67276929090909,37.37485720909091,126.67262929090909,126.67290929090909,37.37471720909091,37.374997209090914
m68,126.67262594545454,37.37471208787879,126.67248594545454,126.67276594545454,37.37457208787879,37.37485208787879
m69,126.6724826,37.37456696666667,126.6723426,126.6726226,37.37442696666667,37.37470696666667
m70,126.67233925454545,37.37442184545455,126.67219925454545,126.67247925454545,37.37428184545455,37.37456184545455
m71,126.6721959090909,37.37427672424243,126.6720559090909,126.6723359090909,37.374136724242426,37.37441672424243
m72,126.67205256363636,37.37413160303031,126.67191256363635,126.67219256363636,37.373991603030305,37.37427160303031
m73,126.67190921818181,37.373986481818186,126.67176921818181,126.67204921818181,37.373846481818184,37.37412648181819
m74,126.67176587272726,37.373841360606065,126.67162587272726,126.67190587272727,37.37370136060606,37.37398136060607
m75,126.67162252727272,37.373696239393944,126.67148252727272,126.67176252727272,37.37355623939394,37.373836239393945
m76,126.67147918181817,37.37355111818182,126.67133918181817,126.67161918181817,37.37341111818182,37.373691118181824
m77,126.67133583636362,37.3734059969697,126.67119583636362,126.67147583636363,37.3732659969697,37.3735459969697
m78,126.67119249090908,37.37326087575758,126.67105249090908,126.67133249090908,37.37312087575758,37.37340087575758
m79,126.67104914545453,37.37311575454546,126.67090914545453,126.67118914545453,37.37297575454546,37.37325575454546
m80,126.67090579999999,37.37297063333334,126.67076579999998,126.67104579999999,37.372830633333336,37.37311063333334
m81,126.67076245454544,37.37282551212122,126.67062245454544,126.67090245454544,37.372685512121215,37.37296551212122
m82,126.6706191090909,37.372680390909096,126.67047910909089,126.6707591090909,37.372540390909094,37.3728203909091
m83,126.67047576363635,37.372535269696975,126.67033576363634,126.67061576363635,37.37239526969697,37.37267526969698
m84,126.6703324181818,37.372390148484854,126.6701924181818,126.6704724181818,37.37225014848485,37.372530148484856
m85,126.67018907272725,37.37224502727273,126.67004907272725,126.67032907272726,37.37210502727273,37.372385027272735
m86,126.67004572727271,37.37209990606061,126.6699057272727,126.67018572727271,37.37195990606061,37.372239906060614
m87,126.66990238181816,37.37195478484849,126.66976238181816,126.67004238181816,37.37181478484849,37.37209478484849
m88,126.66975903636362,37.37180966363637,126.66961903636361,126.66989903636362,37.37166966363637,37.37194966363637
m89,126.66961569090907,37.37166454242425,126.66947569090907,126.66975569090907,37.37152454242425,37.37180454242425
m90,126.66947234545452,37.37151942121213,126.66933234545452,126.66961234545452,37.371379421212126,37.37165942121213
m91,126.669329,37.3713743,126.669189,126.669469,37.3712343,37.3715143
m92,126.66915267894737,37.37147897368421,126.66901267894737,126.66929267894737,37.37133897368421,37.371618973684214
m93,126.66897635789473,37.371583647368425,126.66883635789473,126.66911635789474,37.37144364736842,37.37172364736843
m94,126.6688000368421,37.37168832105264,126.6686600368421,126.6689400368421,37.371548321052636,37.37182832105264
m95,126.66862371578947,37.37179299473685,126.66848371578946,126.66876371578947,37.37165299473685,37.37193299473685
m96,126.66844739473683,37.37189766842106,126.66830739473683,126.66858739473683,37.37175766842106,37.372037668421065
m97,126.6682710736842,37.372002342105276,126.6681310736842,126.6684110736842,37.371862342105274,37.37214234210528
m98,126.66809475263156,37.37210701578949,126.66795475263156,126.66823475263156,37.37196701578949,37.37224701578949
m99,126.66791843157893,37.3722116894737,126.66777843157892,126.66805843157893,37.3720716894737,37.3723516894737
m100,126.66774211052629,37.372316363157914,126.66760211052629,126.66788211052629,37.37217636315791,37.372456363157916
m101,126.66756578947366,37.37242103684213,126.66742578947365,126.66770578947366,37.372281036842125,37.37256103684213
m102,126.66738946842102,37.37252571052634,126.66724946842102,126.66752946842102,37.37238571052634,37.37266571052634
m103,126.66721314736839,37.37263038421055,126.66707314736838,126.66735314736839,37.37249038421055,37.372770384210554
m104,126.66703682631575,37.372735057894765,126.66689682631575,126.66717682631575,37.37259505789476,37.37287505789477
m105,126.66686050526312,37.37283973157898,126.66672050526311,126.66700050526312,37.372699731578976,37.37297973157898
m106,126.66668418421048,37.37294440526319,126.66654418421048,126.66682418421048,37.37280440526319,37.37308440526319
m107,126.66650786315785,37.3730490789474,126.66636786315784,126.66664786315785,37.3729090789474,37.373189078947405
m108,126.66633154210521,37.373153752631616,126.66619154210521,126.66647154210521,37.373013752631614,37.37329375263162
m109,126.66615522105258,37.37325842631583,126.66601522105258,126.66629522105258,37.37311842631583,37.37339842631583
m110,126.6659789,37.3733631,126.6658389,126.6661189,37.3732231,37.3735031
m111,126.66610604,37.3735221,126.66596604,126.66624604,37.3733821,37.373662100000004
m112,126.66623318,37.373681100000006,126.66609318,126.66637318000001,37.373541100000004,37.37382110000001
m113,126.66636032000001,37.37384010000001,126.66622032000001,126.66650032000001,37.37370010000001,37.37398010000001
m114,126.66648746000001,37.37399910000001,126.66634746000001,126.66662746000002,37.37385910000001,37.374139100000015
m115,126.6666146,37.3741581,126.66654460000001,126.6666846,37.3740881,37.3742281
m116,126.66645552727273,37.374265209090915,126.66638552727274,126.66652552727273,37.374195209090914,37.374335209090916
m117,126.66629645454546,37.37437231818183,126.66622645454547,126.66636645454545,37.374302318181826,37.37444231818183
m118,126.66613738181819,37.37447942727274,126.6660673818182,126.66620738181818,37.37440942727274,37.37454942727274
m119,126.66597830909092,37.37458653636365,126.66590830909092,126.66604830909091,37.37451653636365,37.37465653636365
m120,126.66581923636365,37.37469364545456,126.66574923636365,126.66588923636364,37.37462364545456,37.374763645454564
m121,126.66566016363637,37.374800754545475,126.66559016363638,126.66573016363637,37.374730754545475,37.374870754545476
m122,126.6655010909091,37.37490786363639,126.66543109090911,126.6655710909091,37.37483786363639,37.37497786363639
m123,126.66534201818183,37.3750149727273,126.66527201818184,126.66541201818183,37.3749449727273,37.3750849727273
m124,126.66518294545456,37.37512208181821,126.66511294545457,126.66525294545455,37.37505208181821,37.37519208181821
m125,126.66502387272729,37.375229190909124,126.6649538727273,126.66509387272728,37.37515919090912,37.375299190909125
